#日期,机构,余额,活期余额
20190512,340601036,43904.5,8396.97
20190512,340621002,19497.14,4546.18
20190512,340621003,18151.46,5340.68
20190512,340621005,31992.78,6257.24
20190512,340621006,32618.67,10087.99
20190512,340621007,50542.78,9248.54
20190512,340621010,10901.98,2058.9
20190512,340621012,35832.03,7461.28
20190512,340621013,40676.44,8549.66
20190512,340621014,29859.55,7535.55
20190512,340621015,31711.67,7446.5
20190512,340621016,50864.66,11516.25
20190512,340621017,13432.06,3993.95
20190512,340621018,43988.28,12781.18
20190512,340621019,49937.78,15892.69
20190512,340621020,22783,5840.18
20190512,340621021,31343.59,7550.25
20190512,340621023,42309.82,9932.86
20190512,340621031,28124.59,6128.52
20190512,340621034,19071.26,5341.08
20190512,340701004,4860.67,1388.58
20190512,340701005,11815.8,2941.84
20190512,340701007,23438.63,4543.42
20190512,340701008,13407.83,2552.73
20190512,340701009,11972.32,2627
20190512,340701010,12392.97,2678.2
20190512,340701011,9141.46,2711.01
20190512,340701012,8463.19,1706.39
20190512,340701013,14399.27,2321.56
20190512,340701014,6067.78,1471.92
20190512,340701015,37127.68,5582.49
20190512,340701017,15040.51,2486.46
20190512,340701018,19763.41,3268.35
20190512,340701019,5836.55,2025.64
20190512,340701020,11282.64,2596.59
20190512,340701021,25062.36,3526.66
20190512,340701022,7276.57,1732.13
20190512,340701023,6791.14,1109.56
20190512,340701025,17665.89,3973.29
20190512,340701028,14012.79,2459.21
20190512,340701035,16439.83,2852.91
20190512,340701036,25440.05,2986.82
20190512,340701037,10261.26,1401.28
20190512,340701038,25250.79,3458.73
20190512,340701039,16737.44,2042.69
20190512,340701040,14824.44,1723.05
20190512,340701041,26477.57,3306.11
20190512,340701042,27346.83,3611.17
20190512,340701043,9344.9,1648.97
20190512,340701044,13652.58,1864.33
20190512,340701045,10860.48,1672.7
20190512,340701046,15967.08,1854.45
20190512,340701047,20564.01,3238.95
20190512,340701048,6719.03,1061.69
20190512,340722102,17203.88,1584.79
20190512,340722103,32585.31,5199.79
20190512,340722104,20002.67,1832.67
20190512,340722105,28897.13,3506.85
20190512,340722106,38882.91,3881.56
20190512,340722107,66596.24,7376.02
20190512,340722108,40641.61,4194.96
20190512,340722109,51845.92,4019.38
20190512,340722110,44310.42,3503.39
20190512,340722111,39281.16,3126.72
20190512,340722112,92859.3,10336.06
20190512,340722113,40930.95,4797.84
20190512,340722114,51285.38,5378.49
20190512,340722115,22852.4,2531.52
20190512,340722116,15734.54,1036.51
20190512,340722118,15886.52,1895.38
20190512,340722119,52541.6,5121.48
20190512,340722121,19256.65,2592.1
20190512,340722122,36805.15,3431.75
20190512,340722123,26035.36,2560.78
20190512,340722124,33508.56,3355.89
20190512,340722125,31467.88,2662.86
20190512,340722126,30522.81,6899.08
20190512,340801003,29233.51,4167.61
20190512,340801004,27017.86,3803.61
20190512,340801005,19298.16,1665.97
20190512,340801006,35454.3,10717.96
20190512,340801007,13883.36,3400.55
20190512,340801012,24619.04,2094.93
20190512,340801013,17043.26,1990.42
20190512,340801015,21574.03,3012.72
20190512,340801016,12222.42,1785.68
20190512,340801017,24950.17,1898.11
20190512,340801018,34354.54,3823.2
20190512,340801019,30274.76,4508.02
20190512,340801020,35622.89,4148.91
20190512,340801021,21602.51,4288.7
20190512,340801022,32248.96,6692.24
20190512,340801023,30487.1,5362.28
20190512,340801024,20626.67,3725.6
20190512,340801025,23557.41,6759.45
20190512,340801032,40290.09,5925.64
20190512,340801033,59161.5,7793.63
20190512,340801034,31111.12,11036.79
20190512,340822002,20161.34,2951.06
20190512,340822003,31513.68,3329.29
20190512,340822004,49152.65,10757.19
20190512,340822005,21236.27,4658.58
20190512,340822006,82128.21,8736.79
20190512,340822007,26132,4246.92
20190512,340822008,30159.17,6523.83
20190512,340822009,57156.76,8748.86
20190512,340822010,24444.18,4543.29
20190512,340822013,32949.61,4394.72
20190512,340822014,31252.9,4158.76
20190512,340822015,32611.01,4182.94
20190512,340822016,37973.5,6862.16
20190512,340822018,26940.45,3160.28
20190512,340822019,28097.29,4755.27
20190512,340822020,20196.65,1794.15
20190512,340822022,30217.84,3104.9
20190512,340822023,30011.31,4728.37
20190512,340822025,52598.22,8142.04
20190512,340822026,67747.31,8788.33
20190512,340822028,26378.37,3415.36
20190512,340822031,9758.82,1260
20190512,340824002,35818.52,5359.3
20190512,340824003,23920.33,2084.26
