instno,instlvl,couninstno,cityinstno,instname,fullname,shortname,status
341621005,3,341621,3416,涡阳县三星营业所,涡阳县三星营业所,三星营业所,0
341621007,3,341621,3416,涡阳县义门镇营业所,涡阳县义门镇营业所,义门镇营业所,0
341621008,3,341621,3416,涡阳县文昌营业所,涡阳县文昌营业所,文昌营业所,0
341621009,3,341621,3416,涡阳县城东营业所,涡阳县城东营业所,城东营业所,0
341621010,3,341621,3416,涡阳县健康营业所,涡阳县健康营业所,健康营业所,0
341621011,3,341621,3416,涡阳县店集镇营业所,涡阳县店集镇营业所,店集镇营业所,0
341621012,3,341621,3416,涡阳县双庙镇营业所,涡阳县双庙镇营业所,双庙镇营业所,0
341621013,3,341621,3416,涡阳县标里营业所,涡阳县标里营业所,标里营业所,0
341621014,3,341621,3416,涡阳县青町镇营业所,涡阳县青町镇营业所,青町镇营业所,0
341621015,3,341621,3416,涡阳县临湖镇营业所,涡阳县临湖镇营业所,临湖镇营业所,0
341621016,3,341621,3416,涡阳县新兴镇营业所,涡阳县新兴镇营业所,新兴镇营业所,0
341621017,3,341621,3416,涡阳县高炉镇营业所,涡阳县高炉镇营业所,高炉镇营业所,0
341621018,3,341621,3416,涡阳县绿缘营业所,涡阳县绿缘营业所,绿缘营业所,0
341621019,3,341621,3416,涡阳县鸿雁营业所,涡阳县鸿雁营业所,鸿雁营业所,0
341621020,3,341621,3416,涡阳县单集营业所,涡阳县单集营业所,单集营业所,0
341621021,3,341621,3416,涡阳县曹市镇营业所,涡阳县曹市镇营业所,曹市镇营业所,0
341621022,3,341621,3416,涡阳县牌坊镇营业所,涡阳县牌坊镇营业所,牌坊镇营业所,0
341621023,3,341621,3416,涡阳县丹城镇营业所,涡阳县丹城镇营业所,丹城镇营业所,0
341621024,3,341621,3416,涡阳县城西营业所,涡阳县城西营业所,城西营业所,0
341621025,3,341621,3416,涡阳县石弓镇营业所,涡阳县石弓镇营业所,石弓镇营业所,0
341621026,3,341621,3416,涡阳县龙山镇营业所,涡阳县龙山镇营业所,龙山镇营业所,0
341621027,3,341621,3416,涡阳县花沟镇营业所,涡阳县花沟镇营业所,花沟镇营业所,0
341621028,3,341621,3416,涡阳县西阳镇营业所,涡阳县西阳镇营业所,西阳镇营业所,0
341621029,3,341621,3416,涡阳县楚店镇营业所,涡阳县楚店镇营业所,楚店镇营业所,0
341622,2,341622,3416,蒙城县,蒙城县,蒙城县,0
341622001,3,341622,3416,蒙城县新城营业所,蒙城县新城营业所,新城营业所,0
341622002,3,341622,3416,蒙城县鸿兴营业所,蒙城县鸿兴营业所,鸿兴营业所,0
341622003,3,341622,3416,蒙城县许疃镇营业所,蒙城县许疃镇营业所,许疃镇营业所,0
341622004,3,341622,3416,蒙城县辛集营业所,蒙城县辛集营业所,辛集营业所,0
341622005,3,341622,3416,蒙城县淮北路营业所,蒙城县淮北路营业所,淮北路营业所,0
341622006,3,341622,3416,蒙城县阜蚌路营业所,蒙城县阜蚌路营业所,阜蚌路营业所,0
341622007,3,341622,3416,蒙城县闸南营业所,蒙城县闸南营业所,闸南营业所,0
341622008,3,341622,3416,蒙城县双涧镇营业所,蒙城县双涧镇营业所,双涧镇营业所,0
341622009,3,341622,3416,蒙城县小涧镇营业所,蒙城县小涧镇营业所,小涧镇营业所,0
341622010,3,341622,3416,蒙城县板桥镇营业所,蒙城县板桥镇营业所,板桥镇营业所,0
341622012,3,341622,3416,蒙城县坛城镇营业所,蒙城县坛城镇营业所,坛城镇营业所,0
341622013,3,341622,3416,蒙城县立仓镇营业所,蒙城县立仓镇营业所,立仓镇营业所,0
341622014,3,341622,3416,蒙城县三义镇营业所,蒙城县三义镇营业所,三义镇营业所,0
341622015,3,341622,3416,蒙城县乐土镇营业所,蒙城县乐土镇营业所,乐土镇营业所,0
341622016,3,341622,3416,蒙城县楚村镇营业所,蒙城县楚村镇营业所,楚村镇营业所,0
341622017,3,341622,3416,蒙城县范集镇营业所,蒙城县范集镇营业所,范集镇营业所,0
341622018,3,341622,3416,蒙城县鸿利营业所,蒙城县鸿利营业所,鸿利营业所,0
341622019,3,341622,3416,蒙城县鸿运营业所,蒙城县鸿运营业所,鸿运营业所,0
341622020,3,341622,3416,蒙城县兴涧营业所,蒙城县兴涧营业所,兴涧营业所,0
341622021,3,341622,3416,蒙城县黄山营业所,蒙城县黄山营业所,黄山营业所,0
341623,2,341623,3416,利辛县,利辛县,利辛县,0
341623001,3,341623,3416,利辛县向阳营业所,利辛县向阳营业所,向阳营业所,0
341623002,3,341623,3416,利辛县淝河路营业所,利辛县淝河路营业所,淝河路营业所,0
341623003,3,341623,3416,利辛县人民中路营业所,利辛县人民中路营业所,人民中路营业所,9
341623005,3,341623,3416,利辛县潘楼镇营业所,利辛县潘楼镇营业所,潘楼镇营业所,0
341623006,3,341623,3416,利辛县张村镇营业所,利辛县张村镇营业所,张村镇营业所,0
341623008,3,341623,3416,利辛县阚町镇营业所,利辛县阚町镇营业所,阚町镇营业所,0
341623009,3,341623,3416,利辛县王市镇营业所,利辛县王市镇营业所,王市镇营业所,0
341623010,3,341623,3416,利辛县展沟镇营业所,利辛县展沟镇营业所,展沟镇营业所,0
341623011,3,341623,3416,利辛县巩店镇营业所,利辛县巩店镇营业所,巩店镇营业所,0
341623012,3,341623,3416,利辛县王人镇营业所,利辛县王人镇营业所,王人镇营业所,0
341623013,3,341623,3416,利辛县望疃镇营业所,利辛县望疃镇营业所,望疃镇营业所,0
341623014,3,341623,3416,利辛县旧城镇营业所,利辛县旧城镇营业所,旧城镇营业所,0
341623015,3,341623,3416,利辛县孙集镇营业所,利辛县孙集镇营业所,孙集镇营业所,0
341623016,3,341623,3416,利辛县汝集镇营业所,利辛县汝集镇营业所,汝集镇营业所,0
341623017,3,341623,3416,利辛县张集镇营业所,利辛县张集镇营业所,张集镇营业所,0
341623018,3,341623,3416,利辛县永兴镇营业所,利辛县永兴镇营业所,永兴镇营业所,0
341623019,3,341623,3416,利辛县大李集镇营业所,利辛县大李集镇营业所,大李集镇营业所,0
341623020,3,341623,3416,利辛县马店镇营业所,利辛县马店镇营业所,马店镇营业所,0
341623021,3,341623,3416,利辛县江集镇营业所,利辛县江集镇营业所,江集镇营业所,0
341623022,3,341623,3416,利辛县中町镇营业所,利辛县中町镇营业所,中町镇营业所,0
341623023,3,341623,3416,利辛县新桥营业所,利辛县新桥营业所,新桥营业所,0
341623024,3,341623,3416,利辛县水厂营业所,利辛县水厂营业所,水厂营业所,0
3417,1,000000,3417,池州地区,池州,池州,0
341701,2,341701,3417,池州市,池州市,池州市,0
341701002,3,341701,3417,池州市观前营业所,池州市观前营业所,观前营业所,0
341701005,3,341701,3417,池州市潘桥营业所,池州市潘桥营业所,潘桥营业所,0
341701007,3,341701,3417,池州市百牙营业所,池州市百牙营业所,百牙营业所,0
341701008,3,341701,3417,池州市池口营业所,池州市池口营业所,池口营业所,0
341701009,3,341701,3417,池州市梅龙营业所,池州市梅龙营业所,梅龙营业所,0
341701011,3,341701,3417,池州市高岭营业所,池州市高岭营业所,高岭营业所,0
341701012,3,341701,3417,池州市牌楼镇营业所,池州市牌楼镇营业所,牌楼镇营业所,0
341701013,3,341701,3417,池州市马衙营业所,池州市马衙营业所,马衙营业所,0
341701014,3,341701,3417,池州市解放营业所,池州市解放营业所,解放营业所,0
341701015,3,341701,3417,池州市刘街营业所,池州市刘街营业所,刘街营业所,0
341701016,3,341701,3417,池州市墩上营业所,池州市墩上营业所,墩上营业所,0
341701017,3,341701,3417,池州市牛头山镇营业所,池州市牛头山镇营业所,牛头山镇营业所,0
341701018,3,341701,3417,池州市茅坦营业所,池州市茅坦营业所,茅坦营业所,0
341701019,3,341701,3417,池州市齐山营业所,池州市齐山营业所,齐山营业所,0
341701020,3,341701,3417,池州市梅村镇营业所,池州市梅村镇营业所,梅村镇营业所,0
341701021,3,341701,3417,池州市棠溪镇营业所,池州市棠溪镇营业所,棠溪镇营业所,0
341701022,3,341701,3417,池州市杏村营业所,池州市杏村营业所,杏村营业所,0
341701023,3,341701,3417,池州市高坦营业所,池州市高坦营业所,高坦营业所,0
341701024,3,341701,3417,池州市涓桥镇营业所,池州市涓桥镇营业所,涓桥镇营业所,0
341701025,3,341701,3417,池州市唐田镇营业所,池州市唐田镇营业所,唐田镇营业所,0
341701026,3,341701,3417,池州市翠微路营业所,池州市翠微路营业所,翠微路营业所,9
341701027,3,341701,3417,池州市九华山营业所,池州市九华山营业所,九华山营业所,0
341701028,3,341701,3417,池州市翠微苑营业所,池州市翠微苑营业所,翠微苑营业所,0
341721,2,341721,3417,东至县,东至县,东至县,0
341721002,3,341721,3417,东至县张溪镇营业所,东至县张溪镇营业所,张溪镇营业所,0
341721004,3,341721,3417,东至县大渡口镇营业所,东至县大渡口镇营业所,大渡口镇营业所,0
341721005,3,341721,3417,东至县东流镇营业所,东至县东流镇营业所,东流镇营业所,0
341721006,3,341721,3417,东至县大渡口镇解放街营业所 ,东至县大渡口镇解放街营业所 ,大渡口镇解放街营业所,0
341721007,3,341721,3417,东至县官港镇营业所,东至县官港镇营业所,官港镇营业所,0
341721008,3,341721,3417,东至县昭潭镇营业所,东至县昭潭镇营业所,昭潭镇营业所,0
341721009,3,341721,3417,东至县东流镇菊江营业所 ,东至县东流镇菊江营业所 ,东流镇菊江营业所,0
341721010,3,341721,3417,东至县香隅镇营业所,东至县香隅镇营业所,香隅镇营业所,0
341721011,3,341721,3417,东至县洋湖镇营业所,东至县洋湖镇营业所,洋湖镇营业所,0
341721012,3,341721,3417,东至县泥溪镇营业所,东至县泥溪镇营业所,泥溪镇营业所,0
341721013,3,341721,3417,东至县花园营业所,东至县花园营业所,花园营业所,0
341721014,3,341721,3417,东至县木塔营业所,东至县木塔营业所,木塔营业所,0
341721015,3,341721,3417,东至县查桥营业所,东至县查桥营业所,查桥营业所,0
341721016,3,341721,3417,东至县龙泉镇营业所,东至县龙泉镇营业所,龙泉镇营业所,0
341721017,3,341721,3417,东至县利安营业所,东至县利安营业所,利安营业所,0
341721018,3,341721,3417,东至县西湖营业所,东至县西湖营业所,西湖营业所,0
341721019,3,341721,3417,东至县建设路营业所,东至县建设路营业所,建设路营业所,0
341721020,3,341721,3417,东至县葛公镇营业所,东至县葛公镇营业所,葛公镇营业所,0
341721021,3,341721,3417,东至县万寿巷营业所,东至县万寿巷营业所,万寿巷营业所,0
341722,2,341722,3417,石台县,石台县,石台县,0
341722002,3,341722,3417,石台县鸿雁营业所,石台县鸿雁营业所,鸿雁营业所,0
341722003,3,341722,3417,石台县大演营业所,石台县大演营业所,大演营业所,0
341722004,3,341722,3417,石台县七都镇营业所,石台县七都镇营业所,七都镇营业所,0
341722005,3,341722,3417,石台县六都营业所,石台县六都营业所,六都营业所,0
341722006,3,341722,3417,石台县丁香镇营业所,石台县丁香镇营业所,丁香镇营业所,0
341722007,3,341722,3417,石台县小河镇营业所,石台县小河镇营业所,小河镇营业所,0
341722008,3,341722,3417,石台县占大营业所,石台县占大营业所,占大营业所,0
341723,2,341723,3417,青阳县,青阳县,青阳县,0
341723001,3,341723,3417,青阳县蓉城镇营业所,青阳县蓉城镇营业所,蓉城镇营业所,0
341723003,3,341723,3417,青阳县木镇镇营业所,青阳县木镇镇营业所,木镇镇营业所,0
341723004,3,341723,3417,青阳县庙前镇营业所,青阳县庙前镇营业所,庙前镇营业所,0
341723005,3,341723,3417,青阳县杨田镇营业所,青阳县杨田镇营业所,杨田镇营业所,0
341723006,3,341723,3417,青阳县乔木乡营业所,青阳县乔木乡营业所,乔木乡营业所,0
341723007,3,341723,3417,青阳县酉华营业所,青阳县酉华营业所,酉华营业所,0
341723008,3,341723,3417,青阳县杜村乡营业所,青阳县杜村乡营业所,杜村乡营业所,0
341723009,3,341723,3417,青阳县竹阳营业所,青阳县竹阳营业所,竹阳营业所,0
341723010,3,341723,3417,青阳县丁桥镇营业所,青阳县丁桥镇营业所,丁桥镇营业所,0
341723011,3,341723,3417,青阳县庙前路营业所,青阳县庙前路营业所,庙前路营业所,9
341723013,3,341723,3417,青阳县新河镇营业所,青阳县新河镇营业所,新河镇营业所,0
3418,1,000000,3418,宣城地区,宣城,宣城,0
341801,2,341801,3418,宣城市,宣城市,宣城市,0
341801001,3,341801,3418,宣城市水阳营业所,宣城市水阳营业所,水阳营业所,0
341801004,3,341801,3418,宣城市周王营业所,宣城市周王营业所,周王营业所,0
341801005,3,341801,3418,宣城市狸桥营业所,宣城市狸桥营业所,狸桥营业所,0
341801007,3,341801,3418,宣城市双桥营业所,宣城市双桥营业所,双桥营业所,0
341801008,3,341801,3418,宣城市杨柳营业所,宣城市杨柳营业所,杨柳营业所,0
341801009,3,341801,3418,宣城市军天湖营业所,宣城市军天湖营业所,军天湖营业所,0
341801010,3,341801,3418,宣城市孙埠镇营业所,宣城市孙埠镇营业所,孙埠镇营业所,0
341801011,3,341801,3418,宣城市洪林镇营业所,宣城市洪林镇营业所,洪林镇营业所,0
341801013,3,341801,3418,宣城市寒亭营业所,宣城市寒亭营业所,寒亭营业所,0
341801015,3,341801,3418,宣城市九州营业所,宣城市九州营业所,九州营业所,0
341801016,3,341801,3418,宣城市西林路营业所,宣城市西林路营业所,西林路营业所,9
341801017,3,341801,3418,宣城市民族路营业所,宣城市民族路营业所,民族路营业所,0
341801018,3,341801,3418,宣城市凤凰桥营业所,宣城市凤凰桥营业所,凤凰桥营业所,9
341821,2,341821,3418,郎溪县,郎溪县,郎溪县,0
341821002,3,341821,3418,郎溪县白茅岭营业所,郎溪县白茅岭营业所,白茅岭营业所,0
341821004,3,341821,3418,郎溪县梅渚营业所,郎溪县梅渚营业所,梅渚营业所,0
341821005,3,341821,3418,郎溪县东夏镇营业所,郎溪县东夏镇营业所,东夏镇营业所,0
341821006,3,341821,3418,郎溪县定埠营业所,郎溪县定埠营业所,定埠营业所,0
341821007,3,341821,3418,郎溪县中港路营业所,郎溪县中港路营业所,中港路营业所,0
341821008,3,341821,3418,郎溪县涛城镇营业所,郎溪县涛城镇营业所,涛城镇营业所,0
341821009,3,341821,3418,郎溪县凌笪营业所,郎溪县凌笪营业所,凌笪营业所,0
341821010,3,341821,3418,郎溪县新发营业所,郎溪县新发营业所,新发营业所,0
341822,2,341822,3418,广德县,广德县,广德县,0
341822002,3,341822,3418,广德县商城营业所,广德县商城营业所,商城营业所,0
341822003,3,341822,3418,广德县卢村营业所,广德县卢村营业所,卢村营业所,0
341822004,3,341822,3418,广德县柏垫镇营业所,广德县柏垫镇营业所,柏垫镇营业所,0
341822006,3,341822,3418,广德县誓节营业所,广德县誓节营业所,誓节营业所,0
341822007,3,341822,3418,广德县邱村营业所,广德县邱村营业所,邱村营业所,0
341822008,3,341822,3418,广德县独山营业所,广德县独山营业所,独山营业所,0
341822009,3,341822,3418,广德县流洞营业所,广德县流洞营业所,流洞营业所,0
341822010,3,341822,3418,广德县花园营业所,广德县花园营业所,花园营业所,0
341822011,3,341822,3418,广德县新杭营业所,广德县新杭营业所,新杭营业所,0
341822012,3,341822,3418,广德县四合营业所,广德县四合营业所,四合营业所,0
341823,2,341823,3418,泾县,泾县,泾县,0
341823001,3,341823,3418,泾县包合营业所,泾县包合营业所,包合营业所,0
341823002,3,341823,3418,泾县晏公营业所,泾县晏公营业所,晏公营业所,0
341823003,3,341823,3418,泾县厚岸营业所,泾县厚岸营业所,厚岸营业所,0
341823005,3,341823,3418,泾县蔡村营业所,泾县蔡村营业所,蔡村营业所,0
341823006,3,341823,3418,泾县云岭营业所,泾县云岭营业所,云岭营业所,0
341823007,3,341823,3418,泾县茂林镇营业所,泾县茂林镇营业所,茂林镇营业所,0
341823008,3,341823,3418,泾县榔桥营业所,泾县榔桥营业所,榔桥营业所,0
341823009,3,341823,3418,泾县章渡营业所,泾县章渡营业所,章渡营业所,0
341823010,3,341823,3418,泾县桃花潭镇营业所,泾县桃花潭镇营业所,桃花潭镇营业所,0
341823011,3,341823,3418,泾县琴溪营业所,泾县琴溪营业所,琴溪营业所,0
341823012,3,341823,3418,泾县孤峰营业所,泾县孤峰营业所,孤峰营业所,0
341823013,3,341823,3418,泾县丁家桥营业所,泾县丁家桥营业所,丁家桥营业所,0
341823014,3,341823,3418,泾县太平湖营业所,泾县太平湖营业所,太平湖营业所,0
341823016,3,341823,3418,泾县绿宝商业街营业所,泾县绿宝商业街营业所,绿宝商业街营业所,0
341824,2,341824,3418,绩溪县,绩溪县,绩溪县,0
341824002,3,341824,3418,绩溪县西街营业所,绩溪县西街营业所,西街营业所,0
341824004,3,341824,3418,绩溪县长安镇营业所,绩溪县长安镇营业所,长安镇营业所,0
341824005,3,341824,3418,绩溪县扬溪营业所,绩溪县扬溪营业所,扬溪营业所,0
341824006,3,341824,3418,绩溪县金沙营业所,绩溪县金沙营业所,金沙营业所,0
341824007,3,341824,3418,绩溪县家朋乡营业所,绩溪县家朋乡营业所,家朋乡营业所,0
341824008,3,341824,3418,绩溪县伏岭镇营业所,绩溪县伏岭镇营业所,伏岭镇营业所,0
341824009,3,341824,3418,绩溪县瀛州营业所,绩溪县瀛州营业所,瀛州营业所,0
341825,2,341825,3418,旌德县,旌德县,旌德县,0
341825002,3,341825,3418,旌德县蔡家桥营业所,旌德县蔡家桥营业所,蔡家桥营业所,0
341825003,3,341825,3418,旌德县三溪镇营业所,旌德县三溪镇营业所,三溪镇营业所,0
341825004,3,341825,3418,旌德县俞村营业所,旌德县俞村营业所,俞村营业所,0
341825005,3,341825,3418,旌德县和平路营业所,旌德县和平路营业所,和平路营业所,0
341825006,3,341825,3418,旌德县白地镇营业所,旌德县白地镇营业所,白地镇营业所,0
341825007,3,341825,3418,旌德县庙首镇营业所,旌德县庙首镇营业所,庙首镇营业所,0
341825008,3,341825,3418,旌德县孙村营业所,旌德县孙村营业所,孙村营业所,0
341825012,3,341825,3418,旌德县城西营业所,旌德县城西营业所,城西营业所,0
341881,2,341881,3418,宁国市,宁国市,宁国市,0
341881002,3,341881,3418,宁国市港口镇营业所,宁国市港口镇营业所,港口镇营业所,0
341881003,3,341881,3418,宁国市山门镇营业所,宁国市山门镇营业所,山门镇营业所,0
341881004,3,341881,3418,宁国市梅林营业所,宁国市梅林营业所,梅林营业所,0
341881005,3,341881,3418,宁国市方塘营业所,宁国市方塘营业所,方塘营业所,0
341881006,3,341881,3418,宁国市仙霞营业所,宁国市仙霞营业所,仙霞营业所,0
341881007,3,341881,3418,宁国市霞西营业所,宁国市霞西营业所,霞西营业所,0
341881008,3,341881,3418,宁国市宁墩营业所,宁国市宁墩营业所,宁墩营业所,0
341881009,3,341881,3418,宁国市胡乐营业所,宁国市胡乐营业所,胡乐营业所,0
341881010,3,341881,3418,宁国市甲路营业所,宁国市甲路营业所,甲路营业所,0
341881011,3,341881,3418,宁国市北园营业所,宁国市北园营业所,北园营业所,0
341881013,3,341881,3418,宁国市河沥溪营业所,宁国市河沥溪营业所,河沥溪营业所,0
341881014,3,341881,3418,宁国市汪溪营业所,宁国市汪溪营业所,汪溪营业所,0
341881015,3,341881,3418,宁国市西津营业所,宁国市西津营业所,西津营业所,0
341881016,3,341881,3418,宁国市东岸路营业所,宁国市东岸路营业所,东岸路营业所,0
